HDS SKU #,SAP_CREATED_DATE,Internal Supplier Part #,DESCRIPTION,HDS_SUPPLIER_NUMBER,HDS_SUPPLIER_NAME,ProductHierarchy,MCAT,PCAT,ORDER_UNIT,EINA_PIR_QTY,EINA_UMREN,BASE_MARM_UMREN,BASE_QTY_OF_UOM,MATTYPE,GENITEMCAT,BUOM,AUOM,LENGTH_,WIDTH_,HEIGHT_,WEIGHT_,UPC,VOLUM,BASE_QUANTITY,EA_QTY_OF_UOM,EA_LENGTH_,EA_WIDTH_,EA_HEIGHT_,EA_WEIGHT_,EA_UPC,EA_VOLUM,EA_PACKAGING_LEVEL,PKG_QTY_OF_UOM,PKG_LENGTH_,PKG_WIDTH_,PKG_HEIGHT_,PKG_WEIGHT_,PKG_UPC,PKG_VOLUM,PKG_PACKAGING_LEVEL,PKG2_QTY_OF_UOM,PKG2_LENGTH_,PKG2_WIDTH_,PKG2_HEIGHT_,PKG2_WEIGHT_,PKG2_UPC,PKG2_VOLUM,PKG2_PACKAGING_LEVEL,CS_QTY_OF_UOM,CS_LENGTH_,CS_WIDTH_,CS_HEIGHT_,CS_WEIGHT_,CS_UPC,CS_VOLUM,CS_PACKAGING_LEVEL,PAL_QTY_OF_UOM,PAL_LENGTH_,PAL_WIDTH_,PAL_HEIGHT_,PAL_WEIGHT_,PAL_UPC,PAL_VOLUM,PAL_PACKAGING_LEVEL,MATRN_Duplicate,CONCAT_Error_Msg,Base_UOM_missing,Base_QTY_missing,Base_UPC_duplicate_found,Base_UPC_missing,Base_UPC_invalid,Base_Level_dimensions_missing,Base_weight_missing,Each_Level_data_missing,Each QTY > 1,Each dims = 0,Each weight = 0,Each_UPC_is_blank_or_0,Each_UPC_duplicate_found,Each_UPC_invalid,Each_Level_packaging_format_incorrect,Inner_Pack_Level_data_missing,Inner Pack QTY = 0,Inner Pack QTY = 1,Inner Pack dims = 0,Inner Pack dims = Each dims,Inner Pack dims < Each dims,Inner Pack weight = 0,Inner Pack weight = Each weight,Inner_Pack_weight_incorrect,Inner_Pack_UPC_is_blank_or_0,Inner_Pack_UPC_duplicate_found,Inner_Pack_UPC_invalid,Inner Pack UPC = Each UPC,Inner_Pack_Level_packaging_format_incorrect,Case_Level_data_missing,Case QTY = 0,Case QTY = 1,Case QTY = Inner Pack QTY,Case dims = 0,Case dims = Each dims,Case dims = Inner Pack dims,Case dims < Each dims,Case dims < Inner Pack dims,Case weight = 0,Case weight = Each weight,Case weight =  Inner Pack weight,Case_weight_incorrect,Case_UPC_is_blank_or_0,Case_UPC_duplicate_found,Case_UPC_invalid,Case UPC = Each UPC,Case UPC = Inner Pack UPC,Case_Level_packaging_format_incorrect,Pallet_Level_data_missing,Pallet QTY = 0,Pallet QTY = 1,Pallet QTY = Case QTY,Pallet dims = 0,Pallet dims = Each dims,Pallet dims = Inner Pack dims,Pallet dims = Case dims,Pallet dims < Each dims,Pallet dims < Inner Pack dims,Pallet dims < Case dims,Pallet weight = 0,Pallet weight = Each weight,Pallet weight = Inner Pack weight,Pallet weight = Case weight,Pallet_weight_incorrect,Pallet_UPC_duplicate_found,Pallet_UPC_invalid,Pallet UPC = Each UPC,Pallet UPC = Inner Pack UPC,Pallet UPC = Case UPC,Pallet_Level_packaging_format_incorrect,Requires Case level,Data_missing_for_all_levels,Duplicate_UPC_at_all_levels,UOM_and_PKG_Qty_mismatch,AUOM data < BUOM data,HDS SKU# duplicate found,Base dims = 1,Each dims = 1,Inner Pack dims = 1,Inner_Pack_QTY_is_incorrect,Case dims = 1,Case_QTY_is_incorrect,Pallet dims = 1,Pallet_QTY_is_incorrect,Pallet_dims_seem_high,DC_Ready
356503,20240906,LFS01371,Hilton Flat Sheet 92x104 Full T200 White Pink Hem Thread Case Of 24,2000503075,SOBEL WESTEX - PAKISTAN,19860104,Textiles,Sheets,CS,1,1,1,1,HAWA,ZNOR,CS,CS,24.020,14.170,9.450,44.09,194671057170,1.861,24,1,0.000,0.000,0.000,0.000,,0.000,EA,,,,,,,,,,,,,,,,,1,24.020,14.170,9.450,44.090,194671057170,1.861,CS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes
364163,20250109,CP-DBU9AQ-RRI2407,RDI-USA Double Wall Aqueous Cup Red Roof Inn Unwrapped 9 Oz Case Of 500,0000041267,"RDI-USA, INC",14872707,Hospitality Supply,Food &Beverage Eqpmt &Supplies,CS,1,1,1,1,HAWA,ZNOR,CS,CS,16.500,13.500,20.250,15.5,810147262557,2.610,500,,,,,,,,,,,,,,,,,,,,,,,,,1,16.500,13.500,20.250,15.500,810147262557,2.610,CS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes
730001,20120822,730001,Economy Cotton Bath 22x44 6lb Wht Package Of 12,0000041692,ABW,19860200,Textiles,Towels,CS,5,1,1,5,HAWA,ZNOR,PKG,PKG,24.450,14.700,5.100,6.09,764950810132,1.061,12,,,,,,,,,1,24.450,14.700,5.100,6.090,764950810132,1.061,PKG,,,,,,,,,5,22.000,11.250,19.000,34.000,20764950810136,2.721,CS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes
208531,20220302,DXGZ254P,Dewalt Z254 54 Inch 24 HP Kawasaki Fs730v Series Engine Gas Zero Turn Lawn Mower,2300000371,MTD,03110204,Grounds,Outdoor Power Equipment,EA,1,1,1,1,HAWA,ZNOR,EA,EA,91.500,69.500,52.750,1130,043033593996,194.127,1,1,91.500,69.500,52.750,1130.000,043033593996,194.127,EA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes
531219,20120723,FLCG7522AW,"Frigidaire® Laundry Center 3.8 Cu.ft. Washer/5.5 Cu.ft. Dryer, White",0000024387,ELECTROLUX HOME APPLIANCES,05350302,Appliance,Laundry,EA,1,1,1,1,HAWA,ZNOR,EA,EA,32.625,28.750,78.375,280,012505388255,42.543,1,1,32.625,28.750,78.375,280.000,012505388255,42.543,EA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes
515402,20140605,RVM5160DHWW,"Hotpoint Over The Range Microwave, 1.6 Cubic Feet White",0000014624,GE DISTRIBUTION FINANCE,05351131,Appliance,Microwaves,EA,1,1,1,1,HAWA,ZNOR,EA,EA,32.500,18.062,20.062,56.85,084691259213,6.815,1,1,32.500,18.062,20.062,56.850,084691259213,6.815,EA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes
269069,20230330,11628-CS250-K,Spiceology Ground Cinnamon Case Of 250,2000500924,"SPICEOLOGY, INC.",14872705,Hospitality Supply,Food &Beverage Eqpmt &Supplies,CS,1,1,1,1,HAWA,ZNOR,CS,CS,12.450,10.600,8.600,6,810092183532,0.657,250,,,,,,,,,,,,,,,,,,,,,,,,,1,12.450,10.600,8.600,6.000,810092183532,0.657,CS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes
128623,20190408,LZS036FQKWHI,"Choice Hotels Luminesse™ Firm Pillow, King, Case Of 6",0000044296,KEECO LLC,19860406,Textiles,Pillows And Protectors,EA,1,6,6,1,HAWA,ZNOR,CS,CS,40.300,16.200,22.900,24.25,081806509928,8.652,6,1,0.000,0.000,0.000,0.000,,0.000,EA,,,,,,,,,,,,,,,,,1,40.300,16.200,22.900,24.250,081806509928,8.652,CS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes
253015,20091107,253015,"4x12"" White Floor Register",0000044177,NINGBO XINLU POLYURETHANE INDUSTRIA,06403203,HVAC,Ventilation,EA,1,1,1,1,HAWA,ZNOR,EA,EA,12.600,5.510,1.570,1.124,6972051790398,0.063,1,1,12.600,5.510,1.570,1.124,6972051790398,0.063,EA,,,,,,,,,,,,,,,,,20,16.700,11.600,14.400,23.700,6972051790404,1.614,CS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes
902040,20091107,97200-705,"Kwikset® Tustin Passage Lever, Adjustable, Residential, Venetian Bronze",0000006040,KWIKSET CORPORATION 5440,10702011,Hardware,Residential Locksets,EA,1,1,1,1,HALB,ZNOR,EA,EA,7.050,6.150,3.250,1.7,883351102094,0.082,1,1,7.050,6.150,3.250,1.700,883351102094,0.082,EA,,,,,,,,,,,,,,,,,20,25.100,17.300,8.250,36.305,10883351102091,2.073,CS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes
184896,20210416,3700071187,Cascade 1 Gallon Closed-Loop All-Temp Dishwasher Rinse Aid Case Of 2,2000500455,THE PROCTER & GAMBLE DISTRIBUTING C,02001403,Janitorial/Cleaning,Dillution Systems,CS,1,1,1,1,HAWA,ZNOR,CS,CS,10.150,7.550,12.500,19.95,10037000711879,0.554,2,,,,,,,,,,,,,,,,,,,,,,,,,1,10.150,7.550,12.500,19.950,10037000711879,0.554,CS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes
557200,20091107,D3836-12CP,"Brass Tubular Extension 1-1/2"" X 12"" 20-Gauge Threaded Ends",2000501124,CSB INTERNATIONAL PRODUCTS - NINGBO,26551504,Kitchen & Bath,Metal & Plastic Tubular,EA,1,1,1,1,HAWA,ZNOR,EA,EA,3.470,15.350,1.500,0.48,194671047614,0.046,1,1,3.470,15.350,1.500,0.480,194671047614,0.046,EA,,,,,,,,,,,,,,,,,25,12.600,8.600,7.900,13.000,30194671047615,0.495,CS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes
364234,20250113,STDST6058-OB-SV,"Seasons Raleigh 58""hx56""-60""w Framed By-Pass Shower Door Silver-Obscure Glass",2000503138,"FGI INDUSTRIES, INC (SHANGHAI)",26704504,Kitchen & Bath,"Shower Doors, Tubs &Enclosures",EA,1,1,1,1,HAWA,ZNOR,EA,EA,2.760,38.430,61.180,66,194671060101,3.755,1,1,2.760,38.430,61.180,66.000,194671060101,3.755,EA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes
117270,20100622,7805,"Scott® 7805 2-Ply Jumbo Roll Toilet Paper, Case Of 12",0000010116,KIMBERLY CLARK,02152413,Janitorial/Cleaning,Paper Product,CS,1,1,1,1,HAWA,ZNOR,CS,CS,17.800,18.200,11.200,21.035,10036000078050,2.100,12,,,,,,,,,,,,,,,,,,,,,,,,,1,17.800,18.200,11.200,21.035,10036000078050,2.100,CS,54,54.000,40.000,100.125,1185.000,,125.157,PAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes
347306,20240514,DLE6100W,LG 7.3 Cubic Feet Ultra Large High Efficiency Electric Dryer,2000500655,"LG ELECTRONICS USA, INC.",05350303,Appliance,Laundry,EA,1,1,1,1,HAWA,ZNOR,EA,EA,29.500,27.000,44.500,111.3,195174035313,20.512,1,1,29.500,27.000,44.500,111.300,195174035313,20.512,EA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes
186826,20210416,REN02567,Renown Select Rb8 1.2 Liter Pomeberry Hand Soap Case Of 2,0000012794,"GOJO INDUSTRIES, INC.",02011102,Janitorial/Cleaning,Hand Sanitizer,CS,1,1,1,1,HAWA,ZNOR,CS,CS,7.630,5.630,9.250,5.98,10741224025673,0.230,2,1,3.500,5.250,9.000,2.990,194671045634,0.096,EA,,,,,,,,,,,,,,,,,1,7.630,5.630,9.250,5.980,10741224025673,0.230,CS,172,48.000,40.000,43.000,1079.000,,47.778,PAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes
222775,20220822,CRPXC32,"Colonial Bag Corporation 33 Gal Clear Trash Can Liners, case Of 250",2000500775,"COLONIAL BAG, LLC",02151202,Janitorial/Cleaning,Trash Liners,CS,1,1,1,1,HAWA,ZNOR,CS,CS,17.300,11.400,5.000,11.15,646202002703,0.571,250,,,,,,,,,,,,,,,,,,,,,,,,,1,17.300,11.400,5.000,11.150,646202002703,0.571,CS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes
340902,20231211,107005,Spartan Profect 64 Hdqc2 2oz Neutral Disinfectant W- Dye/frag,2000500456,"SPARTAN CHEMICAL COMPANY, INC",02001402,Janitorial/Cleaning,Dillution Systems,EA,1,1,1,1,HAWA,ZNOR,EA,EA,12.000,12.000,14.750,999,753727712779,1.229,1,1,12.000,12.000,14.750,999.000,753727712779,1.229,EA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes
822771,20100723,CSR2160CH,"Moen 60"" Chrome Adjustable Curved Shower Rod",0000014450,MOEN (BATH HARDWARE ONLY),24302006,Faucets/Showerheads,Bathroom Grab Bars & Safety,EA,1,1,1,1,HAWA,ZNOR,EA,EA,40.000,5.250,1.500,2.24,034584008831,0.182,1,1,40.000,5.250,1.500,2.240,034584008831,0.182,EA,,,,,,,,,,,,,,,,,10,41.500,12.250,5.000,23.720,10034584008838,1.471,CS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes
237491,20221026,MS18IM,Seasons® Ice Maker Kit,2000501823,MIDEA AMERICA CORP - NANSHA,05352001,Appliance,Refrigerator Repair,EA,1,1,1,1,HAWA,ZNOR,EA,EA,15.100,10.850,6.650,4.63,194671044026,0.631,1,1,15.100,10.850,6.650,4.630,194671044026,0.631,EA,,,,,,,,,,,,,,,,,4,21.000,15.500,13.900,19.470,30194671044027,2.618,CS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes
817822,20091107,567,"Hy-Ko ""caution Watch Your Step"" Sign, Polyethylene, 14 X 10""",0000013774,HY-KO,36620004,Signage,Interior Signs,EA,1,1,1,1,HAWA,ZNOR,EA,EA,10.000,14.000,0.125,0.22,029069203757,0.010,1,1,10.000,14.000,0.125,0.220,029069203757,0.010,EA,,,,,,,,,,,,,,,,,100,6.000,14.500,10.500,27.000,20029069203751,0.529,CS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes
445550,20091107,407120.00,Replacement For American Standard Colony Hot Shower Handle Chrome,0000044166,"U THREE LOGISTICS CO., LTD (A. YEH)",24556001,Faucets/Showerheads,Shower & Tub Repair Parts,EA,1,1,1,1,HAWA,ZNOR,EA,EA,4.130,4.130,1.100,0.11,4710343860181,0.011,1,1,4.130,4.130,1.100,0.110,4710343860181,0.011,EA,,,,,,,,,,,,,,,,,100,10.380,10.260,8.230,12.260,44710343860189,0.507,CS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes
257902,20091107,09952,"Cadet 36"" 208/240 Volt 1,921/2,559 BTU White Baseboard Heater",0000004695,GLEN DIMPLEX AMERICAS COMPANY,06404302,HVAC,Heaters,EA,1,1,1,1,HAWA,ZNOR,EA,EA,39.625,7.312,2.875,6.625,027418099525,0.482,1,1,39.625,7.312,2.875,6.625,027418099525,0.482,EA,,,,,,,,,,,,,,,,,,,,,,,,,90,48.000,40.000,49.000,657.000,,54.445,PAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes
818880,20091107,818880,Recessed Mount Soap Holder In Polished Stainless Steel,0000042954,YUNKE COMPANY LIMITED,24302003,Faucets/Showerheads,Bathroom Grab Bars & Safety,EA,1,1,1,1,HAWA,ZNOR,EA,EA,6.692,3.543,5.708,0.77,194671056524,0.078,1,1,6.692,3.543,5.708,0.770,194671056524,0.078,EA,,,,,,,,,,,,,,,,,30,20.472,17.322,12.204,24.200,30194671056525,2.504,CS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes
338073,20231115,VR-PLPR-CVC2036,Cotton Bay Classic Cotton Pillow Protector King Zip Case Of 72,0000041576,"VARA HOME FASHION COMPANY, LIMITED",19860410,Textiles,Pillows And Protectors,CS,1,1,1,1,HAWA,ZNOR,CS,CS,10.250,10.630,13.780,19.62,194671048574,0.869,72,,,,,,,,,,,,,,,,,,,,,,,,,1,10.250,10.630,13.780,19.620,194671048574,0.869,CS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes
807675,20091107,807675,"Cast Brass Floor Mounted Door Stop And Holder 3"" Satin Chrome",0000006994,PRIME LINE PRODUCTS-CAT SKUS ONLY,10303511,Hardware,Door & Wall Protection,EA,1,1,1,1,HAWA,ZNOR,EA,EA,8.000,4.000,2.250,0.63,049793381217,0.042,1,1,8.000,4.000,2.250,0.630,049793381217,0.042,EA,10,15.500,10.000,2.875,6.600,20049793381211,0.258,PKG,,,,,,,,,40,12.250,12.250,9.500,30.015,40049793381215,0.825,CS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes
624331,20170928,GTS18GTNRBB,GE 17.5 Cu. Ft. Top - Freezer Refrigerator,0000014624,GE DISTRIBUTION FINANCE,05351336,Appliance,Refrigerators,EA,1,1,1,1,HAWA,ZNOR,EA,EA,34.687,31.125,69.875,192,084691847410,43.657,1,1,34.687,31.125,69.875,192.000,084691847410,43.657,EA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes
214206,20220505,WYN-TG-CS-22ML,"Hotel Emporium Terra Green 0.75oz Cond Shampoo, Case Of 288",2000500945,HOTEL EMPORIUM INC SHANTOU 2,14840103,Hospitality Supply,Logo Personal Care Amenities,CS,1,1,1,1,HAWA,ZNOR,CS,CS,16.400,10.200,8.700,18.85,810053620199,0.842,288,,,,,,,,,,,,,,,,,,,,,,,,,1,16.400,10.200,8.700,18.850,810053620199,0.842,CS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes
320533,20230728,RY402110,"Ryobi 40v HP Brushless Whisper 17"" String Trimmer With Batteries And Charger",0000019863,HOMELITE CONSUMER PRODUCTS,03110207,Grounds,Outdoor Power Equipment,EA,1,1,1,1,HAWA,ZNOR,EA,EA,38.583,9.449,16.929,18.15,046396039552,3.572,1,1,38.583,9.449,16.929,18.150,046396039552,3.572,EA,,,,,,,,,,,,,,,,,2,39.370,10.100,19.291,38.040,10046396039559,4.439,CS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes
226885,20220902,TFX210BXCD6,"Shield Security Flat Ball Privacy Knob 2-3/8""-2-3/4"" Grd 3 Stn Nkl Package Of 6",2000500765,TAIWAN FU HSING INDUSTRIAL CO LTD,10702011,Hardware,Residential Locksets,PKG,1,1,1,1,HAWA,ZNOR,PKG,PKG,10.430,6.180,7.910,5.97,194671042213,0.295,6,,,,,,,,,1,10.430,6.180,7.910,5.970,194671042213,0.295,PKG,,,,,,,,,4,21.770,13.390,9.170,25.730,30194671042214,1.547,CS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes
131381,20150729,10873,"Warner Tool 12"" Tool PRO Grip Blue Steel Soft Grip Taping Knife",0000041536,WARNER TOOL PRODUCTS,01102007,Paint & Sundries,Interior Surface Repair,EA,1,1,1,1,HAWA,ZNOR,EA,EA,11.950,9.150,1.000,0.53,048661108734,0.063,1,1,11.950,9.150,1.000,0.530,048661108734,0.063,EA,,,,,,,,,,,,,,,,,5,12.250,11.000,4.250,3.210,10048661108731,0.331,CS,960,48.000,40.000,67.000,530.000,,74.445,PAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes
800896,20091107,800896,"Seasons® 3"" Decorative Drawer Pull Satin Nickel, Package Of 5",0000015574,"IMPERIAL USA, LTD",10302501,Hardware,Cabinet & Drawer Hardware,PKG,1,1,1,1,HAWA,ZNOR,PKG,PKG,5.000,4.000,0.625,0.52,704780204831,0.007,5,,,,,,,,,1,5.000,4.000,0.625,0.520,704780204831,0.007,PKG,,,,,,,,,150,12.000,12.000,12.000,78.000,10704780204838,1.000,CS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes
226983,20220902,61X9-DB2601P,Shield Security Single-Sided Replacement Plate Matte Black,2000500765,TAIWAN FU HSING INDUSTRIAL CO LTD,10303017,Hardware,Door Security Hardware,EA,1,1,1,1,HAWA,ZNOR,EA,EA,2.750,1.450,2.950,0.22,194671043159,0.007,1,1,2.750,1.450,2.950,0.220,194671043159,0.007,EA,,,,,,,,,,,,,,,,,100,14.960,7.950,12.560,23.350,30194671043150,0.864,CS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes
358348,20241008,RIB014BEL21,Foh Room 360 2 Qt Round London Ice Bucket - Stone Case Of 4,2000501015,FOH INC,14860504,Hospitality Supply,Guest Room Supplies,CS,1,1,1,1,HAWA,ZNOR,CS,CS,11.810,6.020,12.830,5.07,10840291056846,0.528,4,,,,,,,,,,,,,,,,,,,,,,,,,1,11.810,6.020,12.830,5.070,10840291056846,0.528,CS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes
144073,20200923,E2Z-CTY-WAFFA-1AV,"Kartri Hang2it Chrome Buckle Cty Waffle Shower Curtain 72x74 White, Case Of 12",0000021932,KARTRI SALES CO. INC.,14861204,Hospitality Supply,Shower Curtains & Liners,CS,1,1,1,1,HAWA,ZNOR,CS,CS,19.600,12.900,15.100,32.84,611968177132,2.209,12,,,,,,,,,,,,,,,,,,,,,,,,,1,19.600,12.900,15.100,32.840,611968177132,2.209,CS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes
301467,20091107,301467,"24"" Disposer Hose, Reinforced Pvc, Black Rubber",0000029917,"GLOBAL D.E.S. GROUP, LTD",26550005,Kitchen & Bath,Disposers & Repair,EA,1,1,1,1,HAWA,ZNOR,EA,EA,24.000,1.260,1.260,0.56,752340114014,0.022,1,1,24.000,1.260,1.260,0.560,752340114014,0.022,EA,,,,,,,,,,,,,,,,,50,26.000,9.000,16.000,29.760,752340057908,2.167,CS,900,48.000,40.000,44.300,592.400,,49.222,PAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes
181357,20100422,047W,Conair Handheld 1600 Watt Hair Dryer White,0000026408,CONAIR CORPORATION,14850005,Hospitality Supply,Guest Room Appliances,EA,1,1,1,1,HAWA,ZNOR,EA,EA,10.000,7.400,3.350,1.16,040072014932,0.143,1,1,10.000,7.400,3.350,1.160,040072014932,0.143,EA,,,,,,,,,,,,,,,,,4,13.750,10.550,8.450,5.150,10040072014939,0.709,CS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes
130997,20091107,50B-CCP-50,Excel 50 Pound Bag Excel Calcium Chloride Ice Melt Pellets,0000019148,SCOTWOOD,03000301,Grounds,Ice Melt,EA,1,1,1,1,HAWA,ZNOR,EA,EA,14.500,16.500,4.800,50,750045000151,0.665,1,1,14.500,16.500,4.800,50.000,750045000151,0.665,EA,,,,,,,,,,,,,,,,,,,,,,,,,50,48.000,40.000,48.000,2540.000,10750045000158,53.334,PAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes
